from,to,time,count
8777,3403,170,10
8941,18313,170,63
8777,3396,171,1
8777,3403,171,12
8882,19911,171,15
8882,4679,172,1
9763,9764,172,1
8882,23815,172,1
7577,9765,172,1
8882,4670,172,28
7577,9766,173,1
8941,18535,173,1
8882,4670,173,10
8941,23863,173,33
8941,14555,173,1
8941,18535,174,5
11443,7897,174,1
2538,7918,174,1
11443,7863,174,1
11443,7706,174,1
11443,8236,174,2
7607,10215,174,1
8941,23863,174,28
8777,21136,175,51
8941,23863,175,48
2405,7706,176,1
7577,2405,176,1
10851,7751,176,1
10851,7607,176,1
2405,8274,176,1
8882,4670,176,6
2405,8235,176,1
2405,8236,176,1
2405,7765,176,1
8941,23863,176,8
2405,7897,176,1
11443,7706,177,1
11443,7607,177,1
7577,11443,177,1
11443,8235,177,1
8882,4670,178,4
8941,23863,178,8
8941,13531,178,3
8882,4676,178,1
8882,4669,178,1
8556,22601,178,1
7765,2405,178,1
8235,10658,179,1
8882,15855,179,1
7918,18535,179,1
8235,12096,179,4
8777,21136,179,14
8235,14366,179,4
8882,24244,179,1
8882,24824,179,8
8941,23863,179,20
8777,21136,180,1
8235,11394,180,1
8777,18142,180,21
7607,10215,180,1
8235,14373,181,1
8235,14369,181,1
7897,21648,182,5
8235,11101,182,1
9763,9764,182,1
7897,16837,182,2
8235,18551,182,18
7897,14366,182,4
7897,18551,182,19
7897,12096,182,5
8962,22652,183,31
7751,10658,183,1
7897,12096,183,4
7897,14366,183,4
8962,13934,184,1
7751,11101,184,1
8962,21136,184,63
7897,14366,184,1
8235,18551,184,4
7897,22601,185,1
7897,18535,185,1
8962,13934,185,1
8235,4670,185,8
8962,14085,185,7
7918,10658,185,1
8235,18551,185,18
8235,14491,186,16
7897,4670,186,40
8962,18535,186,1
10658,8215,186,1
9765,7577,186,1
7577,10658,186,1
8235,4670,186,32
7577,9765,187,1
8962,16934,187,13
8962,19475,187,6
7577,9766,187,1
10215,8215,187,1
10658,8215,187,1
10851,8215,187,1
8962,19478,187,3
7577,10215,187,1
8962,18535,187,4
8962,23089,188,19
7897,4670,188,1
8017,11101,189,1
8962,23089,189,20
8235,14491,189,16
8235,18551,189,18
7897,14366,189,1
7897,12618,189,2
7897,14555,190,7
9763,9764,191,1
8962,4670,191,48
8235,19400,191,1
10851,8235,191,1
10851,8215,192,1
8235,12080,192,38
7897,1760,193,13
8235,16838,193,15
8235,16845,193,1
7897,1762,193,1
8235,16844,193,1
7897,1761,193,52
8235,21636,193,1
8235,16841,193,1
7897,19791,193,1
7897,14555,193,1
8274,11443,194,1
8235,13640,194,12
8236,11443,194,1
7918,11101,194,1
7751,2538,195,1
11101,7897,195,1
7897,21359,195,2
7751,10215,195,1
7751,2405,195,1
7918,10215,195,1
7918,2538,195,1
8235,11443,195,1
7918,11443,195,1
7751,11237,195,1
7918,2405,195,1
7577,11101,195,1
7751,11101,195,1
7897,21359,196,2
8235,21666,196,17
8215,4670,196,41
8235,18433,197,1
8235,18432,197,16
8215,4670,198,16
7897,22565,199,6
7897,17963,199,3
8215,3396,200,5
10658,7706,200,1
8215,4670,200,18
7897,22565,200,6
7897,17963,200,3
8215,3403,200,22
10658,8215,200,1
10139,8215,201,1
7577,11394,201,1
8235,2288,201,10
9763,9764,201,1
11394,8117,201,1
8117,11394,201,1
8215,18313,202,19
8235,2288,202,1
7577,10215,203,1
8235,18142,203,54
7706,11237,203,1
10215,8215,203,1
7577,9765,203,1
7577,9766,203,1
9765,7577,203,1
8235,18147,203,2
8235,18145,203,1
8235,18145,204,6
7607,11237,204,1
8235,18313,204,31
8235,14500,204,1
8215,18313,204,24
7863,11443,204,1
8235,18147,204,1
7577,11237,204,1
10215,8117,205,1
8117,11443,205,1
8215,18313,205,19
7607,11101,205,1
8117,10215,205,1
7897,17963,206,1
8215,18313,206,11
7897,22565,206,2
8235,18142,206,21
8962,18170,207,49
8215,18313,207,16
7577,10658,207,1
8236,2405,207,1
8962,14500,207,1
8236,11237,207,1
8215,2299,207,4
10658,7897,207,1
8017,14366,207,4
8017,12096,207,5
8017,25337,207,8
8235,2288,208,8
7897,17963,208,1
7897,22565,208,2
8962,12096,208,4
8962,14366,208,4
8235,18141,208,1
8235,18187,208,2
8235,18313,208,1
8235,3403,208,11
8235,18142,208,26
8235,3396,208,4
2405,8117,209,1
8017,25337,209,8
2405,8017,209,1
8017,18535,209,1
2405,8215,209,1
2405,8274,209,1
8215,2680,209,14
2405,7863,209,1
8017,12096,209,1
8235,3403,209,12
8235,2288,209,1
8274,11443,209,1
7577,2405,209,1
7765,11443,209,1
2405,7765,209,1
2405,7607,209,1
8235,3396,209,1
7706,10215,210,1
8962,22652,210,15
8017,14366,210,4
8017,12096,210,6
8215,18170,210,33
8017,25337,210,14
7706,11443,210,1
8962,14500,210,1
8962,18170,210,15
8235,2595,210,11
8215,18170,211,57
8235,3403,211,9
9763,9764,211,1
8235,18788,211,1
8235,18790,211,1
10215,7863,211,1
8017,14500,211,1
8235,2036,211,28
8235,3396,211,2
8235,3405,211,1
8235,11559,211,2
8017,18170,211,122
8235,2036,212,2
8017,14096,212,27
8962,14500,212,1
8215,18432,212,15
8274,10215,212,1
8215,10215,212,1
8235,3396,212,1
8236,2538,212,1
8236,10215,212,1
8962,18170,212,49
8274,2538,212,1
8215,10658,212,1
11394,8274,213,1
7897,11101,213,1
7607,2405,213,1
8933,11443,213,1
11394,7751,213,1
11394,8215,213,1
11394,7765,213,1
8962,18170,213,16
7897,10215,213,1
11394,8236,213,1
11394,7897,213,1
8215,18432,213,1
11394,8235,213,1
8962,14500,213,1
8235,3396,213,2
11394,8017,213,1
8235,3403,213,10
11394,7607,213,1
8215,18433,213,1
8235,2036,214,14
8962,18170,214,40
8017,14096,214,45
8235,3403,214,19
8215,10215,214,1
8017,14095,214,1
8235,3396,214,4
8235,11559,214,2
8235,1969,215,2
8274,11237,215,1
8215,18433,215,1
7577,11443,215,1
8215,804,215,1
11443,8215,215,1
8017,18313,215,19
8215,10658,215,1
8962,18170,215,12
8556,21136,216,28
11237,7751,216,1
8235,2610,216,33
8215,18432,216,18
8017,3055,216,11
8017,2288,216,8
8235,4670,216,40
8236,2405,216,1
8017,10658,217,1
8235,2610,217,1
8215,12082,217,4
11101,7607,217,1
8017,3055,217,7
7577,11101,217,1
11101,7863,217,1
8556,21136,217,16
8215,12080,217,10
8556,20337,217,1
8017,18028,217,1
8235,2680,218,14
8556,14631,218,21
8409,3403,218,11
8236,10658,218,2
8409,3396,218,4
8962,21294,218,1
8556,21136,218,1
8962,18535,219,1
8235,4676,219,1
7918,10658,219,1
8235,4670,219,4
8962,14502,219,8
8409,12080,219,28
7577,9765,219,1
7751,18170,219,38
8215,2179,219,1
8017,3055,219,13
7751,18142,219,22
7577,9766,219,1
8235,22601,219,1
8409,12080,220,24
8962,9736,220,13
7751,18170,220,11
8274,2405,220,1
9765,7577,220,1
10658,8236,220,1
8274,10658,220,1
8274,11101,220,1
8556,14631,220,6
8274,10215,220,1
8235,4670,220,42
8215,12082,220,4
8215,12080,220,10
8235,2680,220,14
8962,9736,221,12
7577,10215,221,1
8962,24459,221,1
8409,12080,221,13
8556,14631,221,12
8235,1969,221,2
8962,14542,221,7
9763,9764,221,1
10215,7863,221,1
8235,1761,221,19
8215,20713,222,1
8215,12082,222,1
8235,18142,222,21
8017,3055,222,13
8409,2299,222,4
11443,8017,222,1
8962,14542,222,14
8235,2405,223,1
8215,12621,223,32
8235,1969,223,1
8962,14542,223,5
7706,2060,223,7
8962,746,224,1
7751,18170,224,10
7765,22601,224,1
8409,18790,224,1
7706,2060,224,3
8017,24308,224,1
8235,18142,224,1
8409,18788,224,1
8556,14631,224,6
8941,18551,224,6
8556,4670,224,40
7765,18142,224,21
8235,18176,224,3
8941,14366,225,4
8235,18176,225,6
8556,4670,225,15
8941,12096,225,4
8409,10470,225,3
8235,23089,225,19
10215,8274,225,1
8235,1969,225,3
7751,18170,225,25
8941,18551,225,13
8215,12621,226,1
8941,16837,226,2
8941,14366,226,4
8274,11101,226,1
8409,10471,226,3
8215,25327,226,30
8941,21648,226,5
8215,19733,226,1
8235,1969,226,4
7765,2595,226,11
7765,18142,226,12
8941,12096,226,5
8215,11237,227,1
7751,18170,227,13
7751,21533,227,8
8215,11443,227,1
7751,14096,227,28
8235,13940,227,2
8941,18535,227,1
8941,14366,227,1
8941,22601,227,1
8235,23089,227,12
8409,10470,227,3
8235,15426,227,2
7751,12050,227,1
2538,7607,228,1
8235,2974,228,20
7577,2538,228,1
2538,7751,228,1
8017,15601,228,31
8235,13940,228,2
8274,11443,228,1
8017,14085,228,3
8017,15600,228,1
8274,11237,228,1
8235,2978,228,1
8017,13934,228,1
7751,21533,228,1
8235,15426,228,2
7751,18551,228,18
10139,7607,228,1
7751,18170,228,33
8017,15597,228,1
8409,10470,229,3
8236,11443,229,1
8556,2299,229,4
8236,11237,229,1
8235,3068,229,1
7751,18551,229,2
8941,4670,229,1
8556,15609,230,2
8941,4670,230,40
8215,9925,230,11
8409,18170,230,33
8556,15601,230,36
8556,15597,230,1
8941,12618,230,2
8236,11237,230,1
8274,2538,230,1
7751,18551,230,2
8556,2299,230,13
8941,14366,230,1
8777,12080,231,28
8409,21136,231,28
8117,2405,231,1
9763,9764,231,1
7765,2595,231,3
8235,14137,231,10
2405,8117,231,1
8409,12618,231,2
7751,10658,231,1
8777,3396,231,4
7577,2405,231,1
8235,18313,231,19
8215,2998,231,42
8777,3403,231,11
8235,1969,231,2
8117,11237,232,1
8017,14500,232,1
8235,1969,232,2
11237,7863,232,1
8235,18313,232,19
8017,9667,232,17
7577,11237,232,1
8556,15613,232,1
8941,19791,232,1
11237,7706,232,1
8556,15601,232,14
8235,11807,232,1
8777,12080,232,12
8556,15616,232,2
11237,8117,232,1
8017,15807,232,1
8017,15609,232,1
8941,14555,232,7
8409,21136,232,21
8017,15601,232,20
7765,21136,233,55
7765,11101,233,1
8941,14555,233,1
7765,2405,233,1
7765,10215,233,1
8941,1761,233,19
8777,12080,233,25
8941,1762,233,1
8409,21136,233,17
7577,11101,234,1
7607,10215,234,1
2405,8117,234,1
8409,21136,234,28
7765,21136,234,28
8215,9925,234,5
7897,11237,234,1
8117,2405,234,1
7577,9766,234,1
8556,14502,234,8
7607,11237,234,1
7607,11101,234,1
8941,1761,235,14
8235,18313,235,1
8017,11101,235,1
8017,9667,235,19
8235,18321,235,14
8017,15807,235,2
8409,21136,235,19
8215,11101,235,1
8274,11101,235,1
8017,10215,235,1
7577,9765,235,1
7765,21136,235,35
10658,8235,236,1
8409,21136,236,28
8235,11101,236,1
8017,15807,236,1
8941,1761,236,19
8017,9667,236,2
8556,14502,236,1
8556,11754,236,8
7706,11443,236,1
8777,2299,236,4
8941,1760,236,13
7765,22652,236,32
8556,11750,236,1
7577,10658,236,1
7765,18321,236,1
9765,7577,236,1
8017,10658,237,1
7607,11237,237,1
8017,10215,237,1
7765,14544,237,12
10658,8215,237,1
8235,18321,237,3
8235,18313,237,1
8017,11443,237,1
8941,21359,237,2
7706,18788,238,1
8409,21136,238,15
8017,18909,238,1
7765,17948,238,13
7765,20228,238,1
7706,18790,238,1
7918,11394,238,1
7765,25290,238,1
7765,14537,238,1
8017,15828,238,11
8117,11443,239,1
8777,18790,239,1
8941,17963,239,1
8941,22565,239,2
7706,18535,239,1
8215,2637,239,7
8017,15827,239,1
8777,18788,239,1
7765,25290,239,1
8235,18313,239,1
8941,21359,239,2
8235,18321,239,2
7706,18788,240,1
7706,18790,240,8
11394,7765,240,1
8409,21136,240,1
8409,21202,240,29
10215,7706,240,1
7765,14537,240,1
8941,17963,240,1
8941,22565,240,2
7706,21769,240,1
8777,10470,240,6
7577,11394,240,1
7706,23862,240,1
8777,10471,240,3
8017,11824,241,1
9763,9764,241,1
8215,2637,241,4
8409,14473,241,3
8777,18170,242,33
7706,18790,242,1
8017,18909,242,1
8777,10470,242,3
8409,23956,242,11
8017,15828,242,11
8017,20377,242,16
7706,18788,242,1
8777,12618,242,2
8215,2637,242,2
7706,10658,243,1
7751,10658,243,1
8777,21136,243,49
7706,18788,243,3
7706,18790,243,15
8409,22602,243,1
8215,15189,243,22
8017,12617,243,1
8215,16920,243,1
2405,8215,244,1
8274,2538,244,1
7918,10215,244,1
8409,23886,244,22
8777,21136,244,17
8274,11443,244,1
8941,17963,244,2
7706,18790,244,7
8235,11101,244,1
8941,22565,244,4
8409,23884,244,3
7706,18788,244,2
8777,21136,245,28
7765,18575,245,4
8017,11443,245,1
8409,23884,246,17
7577,2538,246,1
10851,7751,246,1
7706,18788,246,1
10851,8236,246,1
8941,22565,246,4
10851,7765,246,1
2538,7863,246,1
8409,23886,246,7
10851,7897,246,1
7765,18535,246,1
7706,18790,246,8
8777,21136,246,19
8215,15187,246,14
8941,17963,246,2
10851,7863,246,1
7577,2405,247,1
7765,2299,247,23
2405,8215,247,1
11443,7751,247,1
8215,15187,247,23
7577,11443,247,1
7706,18790,247,2
7706,18788,247,1
7863,11394,247,1
8777,21202,247,29
8777,21136,247,44
7918,2538,247,1
8017,14545,248,13
8215,11101,248,1
8017,15828,248,13
8017,18909,248,1
8017,11237,248,1
8215,15187,248,23
8274,2538,248,1
8017,11394,248,1
8017,20377,248,1
7765,2299,248,13
7706,25341,249,24
8409,23884,249,3
8017,15829,249,11
7765,14085,249,3
8409,20954,249,21
8017,18909,249,1
7706,18790,249,7
7765,13934,249,1
7706,18788,249,4
7577,9766,250,1
8215,24844,250,24
8327,15597,250,1
7765,16124,250,3
8215,16334,250,1
7765,18788,250,1
7765,18790,250,1
8409,23884,250,1
8327,15609,250,2
8017,18644,250,14
8409,20954,250,1
8017,15828,250,2
8327,15601,250,36
8327,15600,250,1
8327,15612,251,1
8409,11712,251,6
8215,24242,251,10
8327,15601,251,33
8777,23956,251,11
8327,15596,251,1
8327,15609,251,8
7706,11394,251,1
9763,9764,251,1
8777,14473,251,3
7577,9765,251,1
8327,14500,251,1
7706,10658,251,1
7706,25341,251,3
8409,23884,251,1
8215,17262,251,1
7706,18535,251,5
2538,7751,252,1
8409,11712,252,2
8941,22565,252,4
2538,8117,252,1
8274,11237,252,1
7706,15609,252,2
8215,24242,252,7
8409,23884,252,1
8941,17963,252,2
7607,2405,252,1
7706,15601,252,36
7765,25507,252,16
7706,15600,252,1
8117,2538,252,1
8777,22602,252,1
7765,25508,252,1
9765,7577,252,1
8017,18644,252,3
8215,17262,252,1
7751,11394,252,1
7706,15597,252,1
7765,25507,253,7
11394,8215,253,1
8235,11394,253,1
7765,16933,253,8
8215,24242,253,2
11394,8235,253,1
7765,18788,253,2
7765,18790,253,13
11394,7863,253,1
11394,8236,253,1
11394,8274,253,1
8777,23884,253,6
8777,23886,253,29
8117,11394,253,1
11394,8017,253,1
11394,7918,253,1
11394,7706,253,1
8017,18644,253,9
11394,8117,253,1
11394,7897,253,1
7706,18535,253,1
11394,7765,253,1
8017,11237,253,1
8017,24251,254,1
8777,23884,254,14
8017,23631,254,18
7706,18313,254,19
8327,4670,254,41
8882,10215,254,1
7765,18788,254,2
7765,18790,254,12
11101,7706,255,1
7577,11101,255,1
10139,7918,255,1
10139,7897,255,1
8235,11394,255,1
10139,8017,255,1
8409,19766,255,1
8235,10658,255,1
7765,18788,255,1
7765,18790,255,13
8215,24242,255,3
8409,11712,255,4
10139,7765,255,1
8327,4670,255,8
10139,7706,255,1
8409,4442,256,12
7897,10658,256,1
7765,18170,256,33
8777,20954,256,21
8215,16053,256,4
8777,23884,256,3
8770,22601,256,1
7706,18313,256,52
8017,11946,256,1
10139,7706,256,1
7918,10658,257,1
8409,4442,257,9
7706,2978,257,1
8215,16053,257,6
8327,4670,257,4
7765,25507,257,4
7706,2974,257,19
8409,21261,257,12
7607,2405,257,1
8770,18142,257,21
8777,20954,258,1
8770,18141,258,1
8235,11394,258,1
10139,8215,258,1
8777,23884,258,1
8235,11237,258,1
8235,11101,258,1
7706,24459,258,1
7706,2974,258,1
8235,11443,258,1
8409,21261,258,1
8770,18142,258,22
8770,14500,258,1
8770,18142,259,21
7897,2405,259,1
8777,11712,259,6
8327,14085,259,3
8327,13934,259,1
7706,2974,259,2
8117,2538,259,1
2538,8117,259,1
8327,4670,259,8
8409,21261,259,9
8215,16053,259,7
7765,18166,259,1
7765,18170,259,33
8327,18170,259,33
7765,15145,259,1
8777,23884,259,1
7765,23887,260,2
8777,23884,260,1
8327,14085,260,4
7765,16793,260,16
2405,8017,260,1
7765,18170,260,45
8409,21261,260,9
2405,8236,260,1
2405,7607,260,1
8017,23631,260,24
8017,24251,260,1
8327,13934,260,1
8409,4522,260,4
8777,11712,260,5
8017,11946,260,1
2405,7897,260,1
8017,24259,261,1
8777,11712,261,1
8770,3403,261,11
8409,4522,261,1
8017,23631,261,15
8770,3396,261,4
7765,16793,261,10
9763,9764,261,1
8770,18551,261,18
8409,1739,261,4
8409,18901,261,1
8770,18551,262,2
7577,11237,262,1
7765,18170,262,12
7765,2272,262,8
7765,23887,262,1
8017,24259,262,2
8017,23631,262,20
8117,11237,262,1
8409,1739,262,1
8236,2405,262,1
8327,18313,262,19
11237,8117,262,1
8327,14085,262,3
8777,19766,262,1
8327,13934,262,1
8777,4442,263,21
7765,4355,263,26
8409,1739,263,3
10851,8117,263,1
7765,2272,263,7
7765,16793,263,10
8770,18790,263,8
8327,17981,263,2
8770,18788,263,2
8327,13995,263,24
8117,10851,263,1
8770,18313,263,11
7918,10215,263,1
10215,8117,264,1
8327,17981,264,5
8017,23631,264,6
8327,13995,264,44
7577,10215,264,1
7765,4355,264,14
8770,18788,264,1
8409,1739,264,1
8941,22652,264,20
8770,18790,264,8
8117,10215,264,1
8777,21261,264,8
8770,18790,265,1
7765,16793,265,10
7765,15146,265,12
7751,2405,265,1
7751,2538,265,1
7577,2538,265,1
8941,22652,265,3
7577,9766,265,1
2538,8117,265,1
7765,18325,265,34
8117,2538,265,1
7751,11237,265,1
8770,18788,266,1
8777,21261,266,4
8777,18790,266,8
7765,10969,266,18
8409,17561,266,2
8770,18790,266,8
8017,9495,266,8
8777,18788,266,4
8409,17560,266,4
8327,13995,267,19
7918,22601,267,1
8017,685,267,15
8327,17981,267,2
8777,3396,267,5
8777,21261,267,1
8777,3403,267,23
8409,17560,267,9
7765,19877,267,7
7577,9765,267,1
7765,19877,268,3
8777,21261,268,14
8777,3405,268,1
8777,11559,268,2
8327,13995,268,1
8777,3396,268,2
7918,18142,268,21
8777,3403,268,10
8327,12407,269,1
8327,12414,269,5
7765,18325,269,16
7765,2538,269,1
8770,18790,269,1
8777,21261,269,4
7918,18142,269,12
7918,2595,269,11
8777,3396,269,1
8770,16730,269,1
8327,15408,269,1
8327,12407,270,1
8327,12414,270,5
7765,12155,270,11
8777,4522,270,4
7765,18321,270,1
7765,16355,270,6
7918,21136,270,10
8017,685,270,1
7765,18325,270,1
7918,2595,270,3
8777,4522,271,1
7765,13934,271,4
9763,9764,271,1
7765,22578,271,2
8327,20228,271,1
8327,12414,271,5
7918,21136,271,73
8327,12407,271,1
8777,18901,271,1
7765,14085,271,1
8770,18284,271,26
8327,12414,272,1
8777,18313,272,19
8770,14022,272,1
8770,21074,272,1
8777,1739,272,4
8770,22604,272,1
7577,11101,272,1
7918,21136,272,35
8770,18858,272,21
9765,7577,272,1
8770,24026,272,6
7607,11101,272,1
8777,21136,273,48
8327,13995,273,23
8327,17981,273,2
7765,16797,273,4
10851,8117,273,1
7765,19891,273,18
8117,10851,273,1
8770,18284,273,26
7918,14544,273,12
11394,7706,273,1
7918,18321,273,1
8777,1739,273,1
7706,11101,273,1
7918,22652,273,32
8770,13929,273,1
2538,8274,273,1
2538,7607,273,1
7765,23981,274,32
8777,15026,274,15
7918,14537,274,1
8777,21136,274,1
8327,15359,274,18
8770,11595,274,2
8777,1739,274,3
8770,18284,274,26
7706,11101,275,1
7706,10658,275,1
8770,20356,275,6
7607,11101,275,1
7918,25290,275,1
8017,2538,275,1
7706,2538,275,1
8777,1739,275,1
8777,15026,275,7
8777,17561,275,2
7765,21550,275,2
7918,20228,276,1
7918,17948,276,13
8327,15359,276,1
8777,15026,276,15
8770,18391,277,18
7918,11101,277,1
8327,15359,277,1
8327,24007,277,29
8236,12096,277,5
8236,18551,277,19
8215,22601,277,1
8236,16837,277,2
7765,20157,277,3
8770,18393,277,25
8236,14366,277,4
8236,21648,277,5
8777,17560,277,13
8327,18610,277,14
8215,18142,277,33
8777,13934,278,1
8236,12096,278,4
8327,13291,278,4
8777,14085,278,3
8215,2595,278,11
7897,11443,278,1
7918,25290,278,1
8017,11101,278,1
8327,18610,278,11
8236,14366,278,4
8327,14022,278,1
8777,13934,279,1
8770,18391,279,23
7897,11237,279,1
8777,14085,279,2
8770,19732,279,2
8215,2595,279,3
2538,8274,279,1
7751,2405,279,1
8777,13955,279,1
8236,14366,279,1
8770,23862,280,2
8235,2538,280,1
8777,14085,280,1
8235,10215,280,1
8235,11443,280,1
8777,21550,280,2
8770,24409,280,19
7765,20157,280,9
8777,13934,280,4
7918,14537,280,1
7918,18575,281,3
7765,20152,281,1
8236,22601,281,1
8770,24409,281,1
7577,2538,281,1
9763,9764,281,1
7577,9766,281,1
7765,25343,281,11
7765,20228,281,1
8770,21154,281,1
7577,11443,281,1
7706,11101,281,1
8770,23862,281,1
8215,2405,282,1
8017,11443,282,1
8777,22602,282,1
8215,21136,282,55
7918,18575,282,1
7607,2538,282,1
7607,11443,282,1
8236,18535,283,1
8236,11443,283,1
7765,25343,283,7
7577,11237,283,1
7577,9765,283,1
8770,24409,283,1
7918,18535,283,1
11237,8215,283,1
8215,21136,283,28
7765,20157,283,9
11237,8215,284,1
8777,11541,284,1
7918,16124,284,2
8327,13291,284,4
8777,18147,284,15
8770,23862,284,2
8770,24409,284,23
8327,14022,284,1
7765,20157,284,1
8215,21136,284,35
8236,4670,284,40
8777,14500,284,1
8215,18321,285,1
7765,20157,285,9
8777,11541,285,2
7607,2538,285,1
8777,11538,285,5
8215,22652,285,32
8770,1335,285,6
8770,1335,286,7
8017,11443,286,1
7607,2538,286,1
8770,18390,286,13
8215,11443,286,1
8770,17269,286,15
8215,11394,286,1
7918,16124,286,1
7765,20157,287,4
7918,25507,287,16
8777,16837,287,17
8215,14537,287,1
8236,4670,287,1
8215,14544,287,12
8327,18610,287,22
8215,25290,287,1
7918,25508,287,1
8777,16845,287,1
8770,17269,287,51
8777,16844,287,1
8777,16842,287,1
8777,21636,287,1
8215,20228,288,1
7765,25116,288,14
7918,25507,288,7
8327,18610,288,11
8117,2405,288,1
7765,15643,288,1
8236,14366,288,1
8215,25290,288,1
8274,2299,288,4
8777,16837,288,1
8236,14555,288,7
8236,12618,288,2
2405,8117,288,1
8770,17269,288,14
9765,7577,288,1
7765,25117,288,8
8777,24784,288,1
7577,2405,288,1
8215,17948,288,13
8327,18610,289,11
